SMBSL, Arrivals ,934
SMBSL, % Penetraciï¿½n ,0.041
SMBSL, Q's ,38
SMBSL, Contracts ,6
SMBSL, Average Price ,17458
SMBSL, Closing Rate ,0.158
SMBSL, VPG ,2756
SMBSL, Volume ,104746
ZOMSL, Arrivals ,283
ZOMSL, % Penetraciï¿½n ,0.032
ZOMSL, Q's ,9
ZOMSL, Contracts ,2
ZOMSL, Average Price ,12981
ZOMSL, Closing Rate ,0.222
ZOMSL, VPG ,2885
ZOMSL, Volume ,25963
SEAUA, Arrivals ,926
SEAUA, % Penetraciï¿½n ,0.099
SEAUA, Q's ,92
SEAUA, Contracts ,19
SEAUA, Average Price ,15579
SEAUA, Closing Rate ,0.207
SEAUA, VPG ,3217
SEAUA, Volume ,296002
